date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,year,month,day,day_of_week,is_weekend,monthly_avg_sales,sales_to_inventory_ratio,inventory_vs_reorder_gap,depletion_rate,days_until_reorder,stockout_risk,demand_std,safety_stock,lead_time_demand,calculated_reorder_point,reorder_point_diff
2024-01-07,SKU_1,WH_4,SUP_2,East,19.0,381.0,9.0,333,0.0,6.93,10.7,0,0,20.2,2024,1,7,6,1,22.696774193548386,0.049868766404068586,48.0,0.7565591397849462,63.4451391998238,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-08,SKU_1,WH_4,SUP_2,West,20.0,368.0,9.0,333,0.0,6.93,10.7,0,0,13.28,2024,1,8,0,0,22.696774193548386,0.05434782608680884,35.0,0.7565591397849462,46.26208066653819,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-09,SKU_1,WH_4,SUP_2,West,27.0,341.0,9.0,333,0.0,6.93,10.7,0,0,22.08,2024,1,9,1,0,22.696774193548386,0.07917888563026634,8.0,0.7565591397849462,10.574189866637301,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-10,SKU_1,WH_4,SUP_2,West,27.0,314.0,9.0,333,0.0,6.93,10.7,0,0,28.81,2024,1,10,2,0,22.696774193548386,0.08598726114622297,-19.0,0.7565591397849462,-25.113700933263587,1,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-11,SKU_1,WH_4,SUP_2,East,25.0,557.0,9.0,333,268.0,6.93,10.7,0,0,19.21,2024,1,11,3,0,22.696774193548386,0.04488330341105048,224.0,0.7565591397849462,296.0773162658444,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-12,SKU_1,WH_4,SUP_2,North,22.0,466.0,9.0,333,0.0,6.93,10.7,0,0,22.43,2024,1,12,4,0,22.696774193548386,0.04721030042908324,133.0,0.7565591397849462,175.79590653284512,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-13,SKU_1,WH_4,SUP_2,West,32.0,503.0,9.0,333,0.0,6.93,10.7,1,0,30.91,2024,1,13,5,1,22.696774193548386,0.06361829025832283,170.0,0.7565591397849462,224.70153466604262,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-14,SKU_1,WH_4,SUP_2,West,13.0,490.0,9.0,333,0.0,6.93,10.7,0,0,9.82,2024,1,14,6,1,22.696774193548386,0.026530612244843814,157.0,0.7565591397849462,207.51847613275703,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-15,SKU_1,WH_4,SUP_2,West,18.0,472.0,9.0,333,0.0,6.93,10.7,0,0,21.25,2024,1,15,0,0,22.696774193548386,0.03813559322025819,139.0,0.7565591397849462,183.7265489328231,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-16,SKU_1,WH_4,SUP_2,North,36.0,436.0,9.0,333,0.0,6.93,10.7,1,0,37.44,2024,1,16,1,0,22.696774193548386,0.08256880733926017,103.0,0.7565591397849462,136.14269453295523,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-17,SKU_1,WH_4,SUP_2,East,35.0,401.0,9.0,333,0.0,6.93,10.7,1,0,32.9,2024,1,17,2,0,22.696774193548386,0.08728179551100429,68.0,0.7565591397849462,89.88061386641705,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-18,SKU_1,WH_4,SUP_2,East,20.0,381.0,9.0,333,0.0,6.93,10.7,0,0,17.29,2024,1,18,3,0,22.696774193548386,0.052493438320072194,48.0,0.7565591397849462,63.4451391998238,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-19,SKU_1,WH_4,SUP_2,East,29.0,352.0,9.0,333,0.0,6.93,10.7,0,0,31.68,2024,1,19,4,0,22.696774193548386,0.08238636363612958,19.0,0.7565591397849462,25.113700933263587,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-20,SKU_1,WH_4,SUP_2,East,19.0,333.0,9.0,333,0.0,6.93,10.7,0,0,23.15,2024,1,20,5,1,22.696774193548386,0.05705705705688572,0.0,0.7565591397849462,0.0,1,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-21,SKU_1,WH_4,SUP_2,East,20.0,717.0,9.0,333,413.0,6.93,10.7,0,0,31.29,2024,1,21,6,1,22.696774193548386,0.027894002789361376,384.0,0.7565591397849462,507.5611135985904,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-22,SKU_1,WH_4,SUP_2,North,27.0,690.0,9.0,333,0.0,6.93,10.7,0,0,27.14,2024,1,22,0,0,22.696774193548386,0.03913043478255199,357.0,0.7565591397849462,471.87322279868954,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-23,SKU_1,WH_4,SUP_2,East,20.0,651.0,9.0,333,0.0,6.93,10.7,1,0,36.92,2024,1,23,1,0,22.696774193548386,0.030721966205789982,318.0,0.7565591397849462,420.3240471988327,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-24,SKU_1,WH_4,SUP_2,West,26.0,625.0,9.0,333,0.0,6.93,10.7,0,0,23.27,2024,1,24,2,0,22.696774193548386,0.04159999999993344,292.0,0.7565591397849462,385.9579301322615,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-25,SKU_1,WH_4,SUP_2,North,21.0,604.0,9.0,333,0.0,6.93,10.7,0,0,20.45,2024,1,25,3,0,22.696774193548386,0.03476821192047224,271.0,0.7565591397849462,358.2006817323385,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-26,SKU_1,WH_4,SUP_2,North,22.0,582.0,9.0,333,0.0,6.93,10.7,0,0,29.51,2024,1,26,4,0,22.696774193548386,0.03780068728515842,249.0,0.7565591397849462,329.12165959908594,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-27,SKU_1,WH_4,SUP_2,West,21.0,561.0,9.0,333,0.0,6.93,10.7,0,0,22.27,2024,1,27,5,1,22.696774193548386,0.037433155080147176,228.0,0.7565591397849462,301.36441119916304,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-28,SKU_1,WH_4,SUP_2,East,22.0,539.0,9.0,333,0.0,6.93,10.7,0,0,24.65,2024,1,28,6,1,22.696774193548386,0.04081632653053652,206.0,0.7565591397849462,272.28538906591046,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-29,SKU_1,WH_4,SUP_2,East,25.0,514.0,9.0,333,0.0,6.93,10.7,0,0,31.64,2024,1,29,0,0,22.696774193548386,0.04863813229562522,181.0,0.7565591397849462,239.2410457326689,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-30,SKU_1,WH_4,SUP_2,West,24.0,490.0,9.0,333,0.0,6.93,10.7,0,0,23.61,2024,1,30,1,0,22.696774193548386,0.04897959183663474,157.0,0.7565591397849462,207.51847613275703,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-01-31,SKU_1,WH_4,SUP_2,West,31.0,459.0,9.0,333,0.0,6.93,10.7,0,0,20.15,2024,1,31,2,0,22.696774193548386,0.06753812636150863,126.0,0.7565591397849462,166.5434903995375,0,22.969122923782923,37.89905282424182,6.809032258064516,44.70808508230634,-288.29191491769365
2024-02-01,SKU_1,WH_4,SUP_2,East,29.0,430.0,9.0,333,0.0,6.93,10.7,0,0,26.89,2024,2,1,3,0,26.479166666666668,0.06744186046495944,97.0,0.882638888888889,109.89771820751163,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-02,SKU_1,WH_4,SUP_2,West,30.0,400.0,9.0,333,0.0,6.93,10.7,0,0,32.62,2024,2,2,4,0,26.479166666666668,0.07499999999981251,67.0,0.882638888888889,75.90873319487916,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-03,SKU_1,WH_4,SUP_2,North,32.0,368.0,9.0,333,0.0,6.93,10.7,0,0,35.99,2024,2,3,5,1,26.479166666666668,0.08695652173889415,35.0,0.882638888888889,39.653815848071204,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-05,SKU_1,WH_4,SUP_2,South,28.0,316.0,9.0,333,0.0,6.93,10.7,0,0,26.56,2024,2,5,0,0,26.479166666666668,0.08860759493642846,-17.0,0.882638888888889,-19.26042484049173,1,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-06,SKU_1,WH_4,SUP_2,North,28.0,674.0,9.0,333,386.0,6.93,10.7,0,0,20.15,2024,2,6,1,0,26.479166666666668,0.04154302670616982,341.0,0.882638888888889,386.3414629769223,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-07,SKU_1,WH_4,SUP_2,West,22.0,652.0,9.0,333,0.0,6.93,10.7,0,0,14.81,2024,2,7,2,0,26.479166666666668,0.03374233128829181,319.0,0.882638888888889,361.41620730099186,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-08,SKU_1,WH_4,SUP_2,West,30.0,622.0,9.0,333,0.0,6.93,10.7,0,0,29.05,2024,2,8,3,0,26.479166666666668,0.048231511253941754,289.0,0.882638888888889,327.42722228835936,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-09,SKU_1,WH_4,SUP_2,South,18.0,466.0,9.0,333,0.0,6.93,10.7,0,0,20.69,2024,2,9,4,0,26.479166666666668,0.0386266094419772,133.0,0.882638888888889,150.68450022267058,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-10,SKU_1,WH_4,SUP_2,North,26.0,466.0,9.0,333,0.0,6.93,10.7,0,0,26.56,2024,2,10,5,1,26.479166666666668,0.055793991416189286,133.0,0.882638888888889,150.68450022267058,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-11,SKU_1,WH_4,SUP_2,North,31.0,547.0,9.0,333,0.0,6.93,10.7,0,0,35.35,2024,2,11,6,1,26.479166666666668,0.05667276051177939,214.0,0.882638888888889,242.45475975677823,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-12,SKU_1,WH_4,SUP_2,West,24.0,523.0,9.0,333,0.0,6.93,10.7,0,0,28.06,2024,2,12,0,0,26.479166666666668,0.04588910133834438,190.0,0.882638888888889,215.26357174667226,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-13,SKU_1,WH_4,SUP_2,South,33.0,490.0,9.0,333,0.0,6.93,10.7,1,0,33.39,2024,2,13,1,0,26.479166666666668,0.06734693877537276,157.0,0.882638888888889,177.87568823277655,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-14,SKU_1,WH_4,SUP_2,South,20.0,470.0,9.0,333,0.0,6.93,10.7,0,0,16.24,2024,2,14,2,0,26.479166666666668,0.04255319148927116,137.0,0.882638888888889,155.21636489102158,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-15,SKU_1,WH_4,SUP_2,West,24.0,446.0,9.0,333,0.0,6.93,10.7,0,0,20.15,2024,2,15,3,0,26.479166666666668,0.05381165919270446,113.0,0.882638888888889,128.0251768809156,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-16,SKU_1,WH_4,SUP_2,South,26.0,420.0,9.0,333,0.0,6.93,10.7,0,0,25.68,2024,2,16,4,0,26.479166666666668,0.06190476190461451,87.0,0.882638888888889,98.56805653663415,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-17,SKU_1,WH_4,SUP_2,North,15.0,405.0,9.0,333,0.0,6.93,10.7,0,0,21.4,2024,2,17,5,1,26.479166666666668,0.03703703703694559,72.0,0.882638888888889,81.57356403031791,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-18,SKU_1,WH_4,SUP_2,South,30.0,466.0,9.0,333,0.0,6.93,10.7,0,0,28.55,2024,2,18,6,1,26.479166666666668,0.06437768240329533,133.0,0.882638888888889,150.68450022267058,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-19,SKU_1,WH_4,SUP_2,East,25.0,350.0,9.0,333,0.0,6.93,10.7,0,0,22.95,2024,2,19,0,0,26.479166666666668,0.07142857142836735,17.0,0.882638888888889,19.26042484049173,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-20,SKU_1,WH_4,SUP_2,South,17.0,333.0,9.0,333,0.0,6.93,10.7,0,0,17.44,2024,2,20,1,0,26.479166666666668,0.051051051050897744,0.0,0.882638888888889,0.0,1,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-21,SKU_1,WH_4,SUP_2,East,25.0,523.0,9.0,333,215.0,6.93,10.7,0,0,27.04,2024,2,21,2,0,26.479166666666668,0.04780114722744206,190.0,0.882638888888889,215.26357174667226,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-22,SKU_1,WH_4,SUP_2,North,26.0,497.0,9.0,333,0.0,6.93,10.7,0,0,21.96,2024,2,22,3,0,26.479166666666668,0.05231388329969353,164.0,0.882638888888889,185.8064514023908,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-23,SKU_1,WH_4,SUP_2,South,31.0,466.0,9.0,333,0.0,6.93,10.7,0,0,39.65,2024,2,23,4,0,26.479166666666668,0.06652360515007184,133.0,0.882638888888889,150.68450022267058,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-24,SKU_1,WH_4,SUP_2,North,28.0,438.0,9.0,333,0.0,6.93,10.7,0,0,27.13,2024,2,24,5,1,26.479166666666668,0.06392694063912345,105.0,0.882638888888889,118.96144754421361,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-25,SKU_1,WH_4,SUP_2,North,23.0,415.0,9.0,333,0.0,6.93,10.7,0,0,26.32,2024,2,25,6,1,26.479166666666668,0.05542168674685441,82.0,0.882638888888889,92.9032257011954,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-26,SKU_1,WH_4,SUP_2,West,35.0,380.0,9.0,333,0.0,6.93,10.7,0,0,30.58,2024,2,26,0,0,26.479166666666668,0.09210526315765236,47.0,0.882638888888889,53.24940985312419,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-27,SKU_1,WH_4,SUP_2,South,29.0,351.0,9.0,333,0.0,6.93,10.7,0,0,29.51,2024,2,27,1,0,26.479166666666668,0.08262108262084723,18.0,0.882638888888889,20.393391007579478,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-28,SKU_1,WH_4,SUP_2,South,27.0,324.0,9.0,333,0.0,6.93,10.7,0,0,25.64,2024,2,28,2,0,26.479166666666668,0.08333333333307613,-9.0,0.882638888888889,-10.196695503789739,1,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-02-29,SKU_1,WH_4,SUP_2,South,32.0,680.0,9.0,333,388.0,6.93,10.7,0,0,35.35,2024,2,29,3,0,26.479166666666668,0.04705882352934256,347.0,0.882638888888889,393.1392599794488,0,22.969122923782923,37.89905282424182,7.9437500000000005,45.84280282424182,-287.1571971757582
2024-03-01,SKU_1,WH_4,SUP_2,South,32.0,648.0,9.0,333,0.0,6.93,10.7,0,0,35.36,2024,3,1,4,0,35.857142857142854,0.04938271604930651,315.0,1.1952380952380952,263.5458165125712,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-02,SKU_1,WH_4,SUP_2,West,30.0,618.0,9.0,333,0.0,6.93,10.7,0,0,20.15,2024,3,2,5,1,35.857142857142854,0.0485436893203098,285.0,1.1952380952380952,238.44621493994538,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-03,SKU_1,WH_4,SUP_2,South,20.0,598.0,9.0,333,0.0,6.93,10.7,0,0,21.44,2024,3,3,6,1,35.857142857142854,0.03344481605345578,265.0,1.1952380952380952,221.7131472248615,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-04,SKU_1,WH_4,SUP_2,South,20.0,568.0,9.0,333,0.0,6.93,10.7,0,0,28.31,2024,3,4,0,0,35.857142857142854,0.03521126760557181,235.0,1.1952380952380952,196.61354565223567,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-05,SKU_1,WH_4,SUP_2,West,30.0,538.0,9.0,333,0.0,6.93,10.7,0,0,29.64,2024,3,5,1,0,35.857142857142854,0.05576208178428297,205.0,1.1952380952380952,171.51394407960984,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-06,SKU_1,WH_4,SUP_2,South,34.0,504.0,9.0,333,0.0,6.93,10.7,0,0,32.51,2024,3,6,2,0,35.857142857142854,0.0674603174601836,171.0,1.1952380952380952,143.06772896396723,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-07,SKU_1,WH_4,SUP_2,South,28.0,476.0,9.0,333,0.0,6.93,10.7,1,0,28.48,2024,3,7,3,0,35.857142857142854,0.05882352941164113,143.0,1.1952380952380952,119.64143416284979,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-08,SKU_1,WH_4,SUP_2,South,25.0,451.0,9.0,333,0.0,6.93,10.7,0,0,20.01,2024,3,8,4,0,35.857142857142854,0.05543237250542033,118.0,1.1952380952380952,98.72509951899494,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-09,SKU_1,WH_4,SUP_2,North,30.0,421.0,9.0,333,0.0,6.93,10.7,0,0,35.07,2024,3,9,5,1,35.857142857142854,0.07125890736325116,88.0,1.1952380952380952,73.62549794636911,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-10,SKU_1,WH_4,SUP_2,North,36.0,466.0,9.0,333,0.0,6.93,10.7,1,0,35.02,2024,3,10,6,1,35.857142857142854,0.0772532188839544,133.0,1.1952380952380952,111.27490030530785,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-11,SKU_1,WH_4,SUP_2,North,20.0,352.0,9.0,333,0.0,6.93,10.7,0,0,20.15,2024,3,11,0,0,35.857142857142854,0.056818181818020404,19.0,1.1952380952380952,15.896414329329692,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-12,SKU_1,WH_4,SUP_2,West,24.0,328.0,9.0,333,0.0,6.93,10.7,0,0,24.96,2024,3,12,1,0,35.857142857142854,0.073170731707094,-5.0,1.1952380952380952,-4.183266928770972,1,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-13,SKU_1,WH_4,SUP_2,North,29.0,775.0,9.0,333,476.0,6.93,10.7,0,0,25.13,2024,3,13,2,0,35.857142857142854,0.03741935483866139,442.0,1.1952380952380952,369.8007965033539,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-14,SKU_1,WH_4,SUP_2,South,325.0,6000.0,9.0,333,0.0,6.93,10.7,0,0,115.22634364316472,2024,3,14,3,0,35.857142857142854,0.054166666666657634,5667.0,1.1952380952380952,4741.314737069019,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-15,SKU_1,WH_4,SUP_2,East,28.0,722.0,9.0,333,0.0,6.93,10.7,0,0,28.64,2024,3,15,4,0,35.857142857142854,0.03878116343484934,389.0,1.1952380952380952,325.4581670583816,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-17,SKU_1,WH_4,SUP_2,North,27.0,466.0,9.0,333,0.0,6.93,10.7,0,0,24.31,2024,3,17,6,1,35.857142857142854,0.057939914162965796,133.0,1.1952380952380952,111.27490030530785,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-18,SKU_1,WH_4,SUP_2,North,24.0,644.0,9.0,333,0.0,6.93,10.7,0,0,29.28,2024,3,18,0,0,35.857142857142854,0.037267080745283745,311.0,1.1952380952380952,260.19920296955445,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-19,SKU_1,WH_4,SUP_2,South,25.0,619.0,9.0,333,0.0,6.93,10.7,0,0,25.29,2024,3,19,1,0,35.857142857142854,0.04038772213240648,286.0,1.1952380952380952,239.28286832569958,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-20,SKU_1,WH_4,SUP_2,East,26.0,593.0,9.0,333,0.0,6.93,10.7,0,0,23.53,2024,3,20,2,0,35.857142857142854,0.04384485666097159,260.0,1.1952380952380952,217.52988029609054,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-21,SKU_1,WH_4,SUP_2,North,20.0,561.0,9.0,333,0.0,6.93,10.7,0,0,31.6,2024,3,21,3,0,35.857142857142854,0.03565062388585446,228.0,1.1952380952380952,190.7569719519563,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-22,SKU_1,WH_4,SUP_2,South,30.0,466.0,9.0,333,0.0,6.93,10.7,0,0,33.88,2024,3,22,4,0,35.857142857142854,0.06437768240329533,133.0,1.1952380952380952,111.27490030530785,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-23,SKU_1,WH_4,SUP_2,East,26.0,505.0,9.0,333,0.0,6.93,10.7,0,0,29.52,2024,3,23,5,1,35.857142857142854,0.051485148514749536,172.0,1.1952380952380952,143.90438234972143,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-24,SKU_1,WH_4,SUP_2,North,26.0,479.0,9.0,333,0.0,6.93,10.7,0,0,32.3,2024,3,24,6,1,35.857142857142854,0.054279749477966016,146.0,1.1952380952380952,122.15139432011237,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-25,SKU_1,WH_4,SUP_2,South,40.0,439.0,9.0,333,0.0,6.93,10.7,1,0,42.59,2024,3,25,0,0,35.857142857142854,0.09111617312052138,106.0,1.1952380952380952,88.6852588899446,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-26,SKU_1,WH_4,SUP_2,West,40.0,466.0,9.0,333,0.0,6.93,10.7,1,0,43.85,2024,3,26,1,0,35.857142857142854,0.08583690987106044,133.0,1.1952380952380952,111.27490030530785,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
2024-03-27,SKU_1,WH_4,SUP_2,South,25.0,374.0,9.0,333,0.0,6.93,10.7,0,0,23.81,2024,3,27,2,0,35.857142857142854,0.06684491978591753,41.0,1.1952380952380952,34.30278881592197,0,22.969122923782923,37.89905282424182,10.757142857142856,48.65619568138467,-284.3438043186153
